X,Y,Z,Type
Timestamp: ,1815773055364864,Slow
1.0666763,2.4767652,-2.5036654,Slow
-0.2508874,0.20745277,2.304057,Slow
-2.0798364,-2.4522414,3.3497398,Slow
-0.31255683,2.3062706,1.0043511,Slow
-0.8595048,-0.32726765,1.2605798,Slow
0.25154817,-0.20110226,1.8126371,Slow
0.9992325,0.17302322,1.8322247,Slow
3.1300864,0.7391286,-2.6922894,Slow
0.95528185,3.8616767,-3.1916077,Slow
2.107248,-0.8200331,9.77993E-4,Slow
-3.8459876,-0.4247079,2.2534525,Slow
-0.841352,2.4022846,1.7487843,Slow
-0.4655651,-1.2407146,1.020071,Slow
-1.2569253,0.038392067,1.6641319,Slow
0.23820227,0.62648964,0.50944614,Slow
3.2702956,0.95419216,-3.2700777,Slow
0.0618335,2.0394793,-2.6248815,Slow
0.04726255,-1.9274206,0.7202158,Slow
-2.8111353,2.9772825,2.9772503,Slow
-0.38368118,-0.12960339,0.7958381,Slow
-2.380656,-0.9148903,1.939006,Slow
1.1599386,-0.42419052,0.22967935,Slow
2.7519815,2.562653,-3.3737745,Slow
1.0246221,2.2056947,-2.7190566,Slow
1.4170452,-1.0340943,0.21070004,Slow
-2.801808,0.89881897,3.3961623,Slow
-0.995886,0.35633564,1.3755202,Slow
-1.873645,-0.8523855,2.1934707,Slow
0.20866,-1.2081518,1.4512085,Slow
2.6724138,2.5239372,-4.120324,Slow
0.5040324,3.2998033,-4.147884,Slow
1.3565524,-0.88972855,-0.5399418,Slow
-3.7115111,0.40193558,2.7060263,Slow
-0.33089384,1.4561024,1.3023417,Slow
-1.1305025,-0.95462227,2.095962,Slow
-1.0456438,-0.71152115,2.269947,Slow
2.1647449,1.9996738,-3.1939938,Slow
1.8788093,3.2854629,-4.1678724,Slow
1.6776874,-0.5790453,-0.57357,Slow
-3.1849957,-1.7069826,2.6969569,Slow
-0.11643606,4.250143,1.427491,Slow
-0.8875775,-1.6498237,1.8113527,Slow
-0.09963143,-0.85957813,1.8591325,Slow
2.7301912,0.8217039,-1.3735389,Slow
1.9186401,3.1432266,-4.3588624,Slow
0.112298965,-0.2828989,-1.4556994,Slow
-1.3181144,-1.1169581,1.466049,Slow
-1.3524978,-2.6634645,-8.4257126E-4,Slow
0.74368095,3.9465942,0.35075545,Slow
-1.9154495,1.9641619,4.3336244,Slow
0.9380038,-1.4117417,0.20395374,Slow
2.8511481,1.7428322,-3.3798637,Slow
-0.5611876,0.34480667,-0.4263978,Slow
-1.0177078,-0.5279484,1.0350673,Slow
-0.5784639,3.037384,-0.8371742,Slow
-1.2128308,-0.6140785,1.4337895,Slow
-0.26364923,-0.46799755,0.22401237,Slow
0.8221251,-0.58567715,2.3860104,Slow
1.4356024,4.75086,-0.43767,Slow
2.143992,1.2344985,-3.6235998,Slow
0.88398826,-1.2723002,-2.0152097,Slow
0.95922446,-1.700944,0.2591858,Slow
-3.0998836,1.0591125,2.664504,Slow
-0.5115476,0.3556347,0.4220543,Slow
-1.2702435,-0.51885605,0.17473674,Slow
-0.4520408,-0.18187428,1.7771217,Slow
0.58422637,-0.5772114,1.2119952,Slow
2.5014987,1.1937351,-3.6285062,Slow
-0.0992043,2.0133839,-3.8279967,Slow
-0.19227624,0.43459415,-0.010559082,Slow
-1.8911431,-2.1369276,1.5157793,Slow
-0.6448386,2.4054499,1.7912855,Slow
-0.6171777,-0.93729305,-0.0766263,Slow
-1.3814732,0.14137173,2.0105226,Slow
-0.34861267,-1.0268145,2.0717895,Slow
1.909122,2.0835705,-2.8464186,Slow
1.4418354,1.8715725,-4.341325,Slow
0.16223383,0.88163996,-1.0354705,Slow
-0.367136,-1.515562,1.0120845,Slow
-0.22815084,1.314786,2.6930888,Slow
-0.84152865,0.07923126,-0.8025298,Slow
-0.77588177,-0.010806084,0.5661464,Slow
-1.4202838,-0.20857811,1.7506251,Slow
1.4886075,-0.5288172,2.6001868,Slow
1.3126363,2.4796824,-4.527828,Slow
3.0096684,7.687437,-6.8716464,Slow
0.6249814,5.269617,0.04264021,Slow
1.2258592,1.2054682,0.74132776,Slow
-0.6719928,-0.36552903,-0.6578975,Slow
0.7950425,1.4337647,-1.2147183,Slow
-6.0592604,-6.2166915,0.92741966,Slow
-3.0608997,-2.0158417,3.728571,Slow
1.8247738,-0.41452777,-4.511482,Slow
1.1584263,0.80552757,-1.2228231,Slow
-1.4327936,-0.8284126,1.0723505,Slow
-1.355742,-1.0666509,0.032670975,Slow
-0.64549136,-0.44876194,-0.16593266,Slow
-0.88743615,-0.6490619,0.79681015,Slow
-0.87214136,-1.3005929,0.753767,Slow
-0.17015219,-1.0605247,1.3498073,Slow
0.6167207,-0.3253187,0.48935843,Slow
0.6757207,-0.5787401,-0.03196621,Slow
-2.597941,-0.63161874,1.7050095,Slow
0.22015715,-0.93682384,0.27103424,Slow
1.0807371,0.023126125,-0.7694578,Slow
1.6472235,-0.016612291,-0.3326292,Slow
0.6642101,5.7906895,1.3003473,Slow
-0.25784588,4.7568073,1.1575146,Slow
-1.2289281,2.4227715,2.1359673,Slow
2.953672,-0.36228418,1.3681602,Slow
1.5149956,-0.24142742,0.21288204,Slow
-0.48386192,0.44611645,0.53931427,Slow
-1.649365,-3.9575777,1.0715108,Slow
0.3519411,-4.3328056,1.3893876,Slow
-0.8689575,-5.8424797,-2.316783,Slow
-0.02345705,-2.2544527,-2.7922287,Slow
-0.61964846,0.2967013,-1.0526905,Slow
-3.49545,0.11814621,-0.7879782,Slow
-1.1194665,0.23666058,0.5886593,Slow
-0.14241374,0.23370752,0.39303017,Slow
0.25865996,0.68354833,-1.302084,Slow
-1.249218,-0.2934417,-0.3081026,Slow
0.08326769,0.17735934,0.5148134,Slow
-1.3461438,0.31316864,0.8801327,Slow
-0.69433314,0.35150182,0.8049936,Slow
0.48483932,0.80369484,-0.557189,Slow
0.8011896,0.5451137,0.6470833,Slow
-0.22938178,0.32485783,1.1512489,Slow
0.62992185,-0.09049606,-0.31855774,Slow
0.056367517,-1.8456643,0.010800362,Slow
1.3239623,-0.15667188,-0.5589123,Slow
1.7631525,1.0618372,0.8479643,Slow
0.86217225,0.6198703,0.08503723,Slow
0.55077624,5.9070196,2.5772943,Slow
-1.0188596,1.21592,1.0646238,Slow
1.6204243,-0.8944855,1.7999892,Slow
3.529001,2.2463484,-0.81320333,Slow
0.22869015,1.2812786,3.3928342,Slow
2.2488086,-4.9809303,3.294794,Slow
1.553019,-5.1744075,0.25827885,Slow
0.6006794,-4.7232,-2.6765666,Slow
-0.22679186,-0.37152016,-3.838615,Slow
-1.1683226,0.1441927,-0.7540331,Slow
-0.27490473,0.576528,1.2874498,Slow
-0.6340046,0.3072858,0.21298265,Slow
0.41738605,1.8015691,3.0731401,Slow
1.1415329,1.3415523,0.10949755,Slow
0.6710377,-1.1434324,-0.3606906,Slow
-1.1756668,-0.09777093,0.15925217,Slow
1.6089287,-0.9476602,0.55827236,Slow
-1.046432,0.6710503,-0.12647486,Slow
-0.32146883,-0.0059725046,0.3385558,Slow
-0.82848024,0.47894984,-0.018465519,Slow
0.10343647,-1.8686934,-0.11440086,Slow
-1.6973658,-2.3264701,0.694479,Slow
-0.8580704,-2.1012259,0.4898877,Slow
0.25780725,-1.6890748,-0.016839504,Slow
-0.08079052,-1.5167074,0.34430695,Slow
1.2839532,-0.4714594,1.137816,Slow
1.4010463,-0.090052605,1.8187003,Slow
0.30384922,-0.51538515,1.942694,Slow
1.0559182,-0.047083855,0.7577884,Slow
0.017506123,0.7647147,-0.21274829,Slow
-1.221962,-1.2622089,-0.89524007,Slow
-1.734992,-1.2713666,-1.6993799,Slow
-0.41606855,0.050123215,-1.3408009,Slow
0.31374454,-0.40642738,-1.214299,Slow
-2.154902,-0.38946152,1.0347753,Slow
0.37004662,-1.4250169,2.9419036,Slow
-2.6681437,3.6845703,2.1471124,Slow
-3.849526,-9.224906,-1.703257,Slow
2.1591394,-7.7135763,-3.3544903,Slow
1.2973808,-7.7172832,-2.4921186,Slow
3.5624263,-3.0408936,-7.798506,Slow
-6.305251,14.982219,7.5388503,Slow
-2.5990381,-0.66881514,8.716742,Slow
-4.10581,-2.1366553,6.7934194,Slow
-0.9159093,-4.180766,1.8775721,Slow
-0.8792045,-3.1818376,1.0600476,Slow
-1.2177579,-1.4985905,0.81771946,Slow
-0.31393865,-0.30858898,1.154428,Slow
-0.013629854,0.3243065,2.288069,Slow
0.4513738,0.28878117,0.56134367,Slow
2.8294623,2.4798145,-3.148701,Slow
2.5046995,5.4759316,-4.106325,Slow
0.98993015,7.1580095,-1.3308811,Slow
0.5711231,2.2224364,1.1684709,Slow
1.0981383,-0.024514318,0.6905365,Slow
-0.5900512,-0.6727786,0.27125216,Slow
-0.36053085,-0.119149745,0.527009,Slow
-1.6553626,-0.9643811,0.487123,Slow
-0.09320259,0.19155926,0.39822817,Slow
-0.5734048,-0.3200599,0.49087715,Slow
-0.37477303,-0.65020645,0.7078786,Slow
-1.7004647,-0.88238806,1.1951747,Slow
-0.062002182,-0.8873749,0.76250696,Slow
-2.2303,-3.2258227,2.124436,Slow
-1.508256,-1.2353222,-0.9969578,Slow
-0.4494028,-0.39375353,-1.66083,Slow
-0.4211285,0.44972944,-1.9262486,Slow
0.20895672,1.7462475,-0.07360029,Slow
0.7484498,0.8853731,-1.4504833,Slow
-1.2125528,-2.150072,3.5319176,Slow
-3.025335,-0.23022127,5.852008,Slow
3.9694502,0.34360647,-0.4212451,Slow
-1.4258602,-0.24473667,1.2687016,Slow
-1.8247918,-0.361444,-1.3842497,Slow
5.7630143,-4.556533,-2.1331115,Slow
-3.5624428,0.21589375,3.040793,Slow
0.7033119,2.1185284,-0.7544384,Slow
0.48788524,0.6168523,0.41130495,Slow
0.25650358,0.7570729,0.23354578,Slow
0.90944767,1.0288329,-0.17106342,Slow
-0.13093567,0.22628212,-0.62556887,Slow
1.5168896,1.7262917,-0.28436518,Slow
-4.6902633,-3.2997022,0.81350374,Slow
0.99270034,-8.423602,-0.9624727,Slow
5.7438674,-7.3868995,-3.4173374,Slow
-3.3266926,14.851946,8.171133,Slow
-2.4861102,4.61527,3.7550683,Slow
3.2227554,-3.3983574,-1.9646163,Slow
1.4120178,1.454349,-0.14570236,Slow
-1.2391877,-1.5583224,1.1015496,Slow
-1.4187801,-2.5885806,3.4249253,Slow
-0.79848814,1.3145962,2.4366195,Slow
-0.86044705,-1.2347784,0.6211128,Slow
1.904393,0.54940796,0.02388835,Slow
1.9146469,-0.1830864,2.3638487,Slow
3.590823,-0.52504826,2.2991695,Slow
2.2527707,2.7705965,-2.1489885,Slow
-0.87413836,-0.35316277,-0.6444564,Slow
-2.1469514,-1.2691159,-0.1868329,Slow
-2.0828753,-1.1085863,-0.5883994,Slow
-3.3364735,0.74159145,-0.9779506,Slow
0.7729691,0.5763502,1.6904554,Slow
-1.2121779,-0.5299616,4.0598855,Slow
-2.2266433,-1.2397146,2.9722972,Slow
-0.45328486,2.6383276,-3.5344641,Slow
1.479976,2.064989,-4.233589,Slow
0.24494791,0.7149811,-0.8127475,Slow
0.5414698,-1.7820201,1.1494708,Slow
-0.8847048,1.0928478,3.1227195,Slow
-1.0562376,-0.18092251,0.38865948,Slow
-0.7479342,-0.084858894,3.0061193,Slow
0.9375675,-1.2154388,2.1543975,Slow
1.6452848,2.8091593,-3.450281,Slow
0.8048353,1.622971,-3.6662276,Slow
-0.15666342,0.46224785,-0.4937005,Slow
-0.46509838,-1.0792875,1.3619797,Slow
-0.3708489,-0.13059998,1.5454943,Slow
0.57102114,1.9043865,-2.005731,Slow
-0.83347785,1.3350163,-1.0091767,Slow
-0.13426515,-0.09994221,-0.083892345,Slow
-0.19900751,0.29388714,-0.16288662,Slow
0.5592848,1.1079612,-0.8029442,Slow
0.80597293,1.6619987,-1.7483883,Slow
0.9724369,2.9149878,0.14673328,Slow
-1.374378,2.7581198,-0.69757175,Slow
-1.5001984,1.0285306,1.5554733,Slow
-0.5473397,2.9056423,1.9146357,Slow
-0.02103044,1.6729685,-0.092635155,Slow
1.870088,-2.313316,0.17206573,Slow
2.7778735,-2.6119375,1.4169769,Slow
0.9440739,0.57555175,1.7190151,Slow
0.5526631,-4.081315,-0.64668655,Slow
-1.1004348,-0.47963947,0.07788181,Slow
-1.9718225,-2.3926706,-2.0390658,Slow
0.16631198,2.0580344,-0.26321793,Slow
-0.7690389,1.6698518,1.1603107,Slow
-0.6262722,3.39189,1.4485435,Slow
0.2591803,-1.3377771,-1.6964941,Slow
0.23339355,-0.91099596,0.3453827,Slow
0.11844134,-0.41136146,-0.055793762,Slow
-1.6230886,0.13798046,0.22588253,Slow
-0.4918921,-0.65995693,-0.21822262,Slow
-1.2101548,-1.7696521,0.12239838,Slow
0.79278517,-1.391069,-0.31402397,Slow
0.10948181,-5.3816023,3.8950815,Slow
0.1660676,-4.214889,0.9679675,Slow
0.72542095,-2.2394352,-2.0271177,Slow
0.25368214,-0.17783546,-2.8555236,Slow
-1.3225236,1.5490248,-0.4224348,Slow
-1.30721,0.6063912,-0.14208984,Slow
1.1994941,0.46674776,-1.8853626,Slow
-2.050893,2.6161134,0.40613365,Slow
-0.14581156,0.21310759,0.73459196,Slow
-1.3226659,-2.1069064,2.31422,Slow
-0.46019435,-0.85606194,1.8737478,Slow
0.6756097,-0.5327201,0.31733704,Slow
-2.5401602,-0.859674,0.2928772,Slow
-1.697946,2.0507374,-0.48205185,Slow
-0.37884176,4.607994,0.40263367,Slow
-0.1591566,3.1942453,0.32095432,Slow
-1.2107562,1.2907059,-0.2059946,Slow
-1.0215847,1.379569,1.0355616,Slow
-0.22642684,0.745656,0.3330841,Slow
-0.7275746,0.9874108,0.26651382,Slow
-1.3668431,0.6646383,1.4338694,Slow
-0.7060678,1.2753005,1.8785553,Slow
1.3655772,1.5835485,1.1775665,Slow
4.0116596,0.59746504,-0.37711048,Slow
2.1244202,0.2152338,0.063179016,Slow
0.54947096,-1.7872434,-0.54389143,Slow
1.0524071,-1.4981227,0.40920496,Slow
0.4314016,-1.688653,-1.5802212,Slow
1.5495846,-1.460643,-0.72229576,Slow
-0.02268362,-2.4877465,-2.2933612,Slow
0.33053148,-0.2885344,0.7874174,Slow
-1.3901986,0.21331501,-1.5091815,Slow
0.82992697,-0.5639496,1.5470562,Slow
-0.12226248,1.0071478,-0.01101017,Slow
-0.42546487,-0.1660986,0.10165119,Slow
0.9880903,-0.1787045,0.50083447,Slow
-0.6398797,-3.501294,2.9684935,Slow
3.5288181,-1.9097838,-1.6423564,Slow
2.633428,2.149423,0.010000706,Slow
-0.29661036,0.32324195,1.1502256,Slow
-1.1743731,1.5338076,-0.14865303,Slow
-0.53843355,-0.24986553,-0.24869633,Slow
-1.2215753,0.10622883,-0.3528266,Slow
-0.0026240349,0.547066,0.120034695,Slow
0.35169792,0.17293501,0.64255524,Slow
0.2507863,-1.2899823,0.3848138,Slow
-1.0834618,-0.6283686,-0.8305979,Slow
-0.17515182,0.44149208,-0.35949373,Slow
-1.2156849,-0.8361397,0.7388663,Slow
-2.1198044,-1.2447245,-0.83059883,Slow
0.041627884,-1.7053716,-0.9892683,Slow
-3.5023217,0.33312416,-1.1063805,Slow
-0.25964856,0.7464936,-0.25875664,Slow
-2.0975735,0.1276586,0.5121355,Slow
-0.67375827,-3.2515626,2.1445198,Slow
0.33659315,-4.8253756,2.4352713,Slow
1.4534252,-2.1115181,-1.0046339,Slow
0.49371028,-0.36158562,0.83863974,Slow
3.4907975,0.83661366,-2.4770555,Slow
0.8964567,2.1415584,-2.055368,Slow
-1.0115957,1.2827711,1.401125,Slow
-1.2640338,0.15185118,0.13934612,Slow
-0.16257787,-0.08091545,0.10095692,Slow
0.009616613,0.61330366,-0.28990555,Slow
0.05911112,0.8353245,-0.13224792,Slow
-0.25057817,0.15639186,-0.7728329,Slow
0.5538863,1.3664067,1.1173782,Slow
-0.78267384,1.08529,-0.051608562,Slow
-2.9018173,-5.4999924,0.7439356,Slow
3.1846156,-8.767234,-1.2378356,Slow
3.6997418,-6.8963065,-3.3089898,Slow
2.8967552,-0.16203213,-3.188328,Slow
-5.5411787,12.881738,10.019891,Slow
-7.3296185,2.4193006,11.391857,Slow
-0.92983174,-4.6966715,2.4539852,Slow
-1.6488519,-3.9123158,0.64118147,Slow
-1.2649024,-2.1050053,0.85733604,Slow
-1.4551647,-0.9748335,1.8563604,Slow
0.97297156,0.6233444,-0.10202122,Slow
3.140699,0.78002167,-3.8536706,Slow
-1.3687267,2.9497094,-2.7732353,Slow
-0.9118922,-0.20218897,-0.8438654,Slow
-4.872715,1.2985964,1.3858843,Slow
1.0257598,0.6891289,0.33128452,Slow
0.1662178,-0.39086723,-0.0638659,Slow
0.28372943,-0.18024063,0.51341784,Slow
1.6690665,0.013871193,1.1155978,Slow
2.354315,1.9161253,-1.7616076,Slow
2.5923316,2.3221216,-2.2345061,Slow
1.1257026,0.38232183,-0.008107185,Slow
0.23048663,-1.3261318,1.2852454,Slow
-0.49922657,1.1655684,3.5733542,Slow
-0.007937074,-0.77145004,-0.10454154,Slow
0.6499151,0.5917349,1.4665762,Slow
0.87166077,-0.43114376,1.8264202,Slow
2.3554301,-0.37883186,-2.7994034,Slow
-1.4181027,3.2169285,-2.8988142,Slow
-1.464605,-0.23837852,-0.74995995,Slow
-1.6146528,0.31429386,-1.8206673,Slow
-0.16897547,1.0344057,0.67318726,Slow
0.642156,-0.7485204,0.30443144,Slow
0.6361651,0.79971504,0.1518383,Slow
0.7112018,0.3573885,-0.20912552,Slow
0.9338427,0.3253212,0.32646275,Slow
2.420061,0.99703693,-1.0631299,Slow
3.2038245,1.0482349,-2.4290762,Slow
1.4824142,2.4329374,-2.7199988,Slow
-0.25532198,1.7809947,0.94374275,Slow
-2.512816,4.321108,2.7535677,Slow
-2.5702891,-0.1596365,-0.7570901,Slow
-0.4492283,-2.2097278,-1.0498447,Slow
0.78320026,-2.393619,1.2087059,Slow
1.0254831,-0.055036485,0.0532856,Slow
0.6357832,0.00990957,-0.66948605,Slow
0.9731078,0.43578672,-0.13496351,Slow
0.018797398,0.5259479,0.41660595,Slow
0.07635784,-1.551206,0.48706865,Slow
-2.9095001,-2.1480417,2.4809818,Slow
-0.41249752,-4.239025,1.7872381,Slow
0.5815115,-1.4184747,-1.220417,Slow
-0.17486763,0.12775612,-0.41748667,Slow
-1.6685238,-3.2823012,-1.3809853,Slow
0.78467417,1.191854,0.012065411,Slow
-0.5016351,0.13149786,-0.0634284,Slow
-2.6680257,5.5299816,-1.4495835,Slow
-3.3647363,6.280281,0.44369316,Slow
-0.632807,1.4658079,0.49827623,Slow
0.6955638,-1.940886,-1.0324183,Slow
1.2327797,-1.7645392,0.9629111,Slow
0.26397657,-0.3952098,1.344204,Slow
0.070661545,0.12115526,0.9295497,Slow
-0.7573354,0.032352448,-0.0455513,Slow
-2.238123,0.33813143,-0.55708885,Slow
-1.510476,-0.7349329,0.21561718,Slow
-0.41109562,0.13193703,-0.66805696,Slow
-0.30457854,-0.8718848,-0.9512844,Slow
0.73213005,-0.30590868,0.7443905,Slow
-3.1447508,2.2339535,1.8918972,Slow
1.8005524,8.004825,3.1748698,Slow
5.6895347,2.6693199,5.279642,Slow
2.881669,-7.325513,-7.6135607,Slow
-4.686645,3.8528504,2.3786392,Slow
3.0860312,1.3499942,-6.2326818,Slow
2.5613098,3.8083673,-2.5289512,Slow
2.375891,3.676956,-2.4677148,Slow
2.251478,3.4961567,-2.344965,Slow
2.1362038,3.321745,-2.223423,Slow
1.4285294,2.2133658,-1.4786072,Slow
0.94741297,1.4754049,-0.9855261,Slow
0.63647676,0.98487,-0.6538439,Slow
0.42601347,0.65376043,-0.44186497,Slow
0.27989998,0.43625027,-0.29763317,Slow
0.1823082,0.29037675,-0.19589043,Slow
0.123844504,0.198161,-0.12901783,Slow
0.087107204,0.13181964,-0.08746624,Slow
0.054704398,0.090394124,-0.056567192,Slow
0.041636616,0.06085985,-0.035648346,Slow
0.016885534,0.03670425,-0.029042244,Slow
0.01625365,0.027798511,-0.016810417,Slow
0.011451498,0.019784685,-0.008659363,Slow
1.08614564E-4,0.014995057,-0.00976944,Slow
0.0075485557,0.012284908,-0.011306763,Slow
0.009163842,0.008163784,-0.0029172897,Slow
-7.174015E-4,0.00505168,-0.0059309006,Slow
-0.0021074861,9.800643E-4,0.0017910004,Slow
0.0015241355,3.3903494E-4,-8.8596344E-4,Slow
-3.7671626E-4,-0.0015283041,-0.0050592422,Slow
-0.0038793236,0.0063198674,-4.9972534E-4,Slow
0.0032792538,-0.00240881,0.0034980774,Slow
-0.0037655383,0.003029082,-0.00915432,Slow
0.0061455816,-0.0017267801,7.638931E-4,Slow
-8.9100003E-4,-0.0021054447,6.713867E-4,Slow
0.0016011149,-0.004275173,0.0018863678,Slow
-0.0083131045,6.711073E-4,-0.0020895004,Slow
0.0050289184,0.0016410723,-0.0021886826,Slow
0.0015637428,7.8118965E-4,0.001572609,Slow
0.0032308549,0.0018676259,0.0015306473,Slow
0.0037100166,-3.5258755E-4,0.0029363632,Slow
-0.0047427565,-0.0014319904,0.0033931732,Slow
0.004867807,-0.0021385215,-0.00779438,Slow
0.0044956654,0.0013656504,0.004216194,Slow
-0.0031013936,8.32241E-4,-0.006287575,Slow
-0.0048965365,0.0027972795,9.16481E-4,Slow
0.0023697168,-0.0025173388,-0.0019445419,Slow
0.0016200542,0.004308779,1.4400482E-4,Slow
0.004319221,-0.004072044,0.004880905,Slow
-0.0039396584,0.004869882,6.198883E-5,Slow
-0.002419874,0.0024430826,-0.0010786057,Slow
0.0031420141,3.532879E-4,0.0011949539,Slow
-0.00744541,-7.2524324E-4,-0.0060634613,Slow
0.0030598342,0.0015962683,0.002023697,Slow
-0.0036569685,-0.0032433197,0.0048589706,Slow
0.0021562576,-0.002078738,0.0018014908,Slow
-0.002905041,0.0039576255,-0.0039081573,Slow
-0.004447624,-7.9297647E-4,-0.008191109,Slow
-0.0014802814,-0.0032429434,-0.002111435,Slow
-8.6043775E-4,7.172935E-4,-7.696152E-4,Slow
-0.003313437,-0.0030317493,1.20162964E-4,Slow
0.007890329,0.0038934909,0.011254311,Slow
-7.5495243E-4,-0.0026714653,-0.0035123825,Slow
-0.0045211166,0.0019619875,-0.0041017532,Slow
0.0043715388,0.0027522482,-0.0011377335,Slow
0.0035134703,2.465956E-4,-0.0013933182,Slow
-0.0020768344,0.0027946644,0.001461029,Slow
0.0022473782,-2.0886958E-4,-0.0018968582,Slow
0.0024989992,-0.002056051,0.0035238266,Slow
0.0064976066,0.005352013,0.011609077,Slow
0.0024657547,-9.676479E-4,-0.0019979477,Slow
-0.0014913678,0.0033480711,-0.0050086975,Slow
8.880794E-4,-3.1371787E-4,-0.0023832321,Slow
-0.0073384494,-0.002034977,-0.005101204,Slow
-0.0056341738,3.288053E-4,-2.1457672E-4,Slow
-1.309216E-4,-7.305816E-4,-0.0012540817,Slow
-0.0016396791,-0.0023944862,2.8133392E-4,Slow
-0.0032772422,-9.421855E-4,0.0044956207,Slow
-0.0018222034,-0.0049311556,-0.0030670166,Slow
-0.0022883266,-8.7510794E-5,-0.0023641586,Slow
0.0062619746,0.0024250783,0.004808426,Slow
0.0034261793,-8.555278E-4,0.0054368973,Slow
0.0060870647,0.0023874976,-0.0024442673,Slow
1.10358E-4,-8.771606E-4,-0.0027456284,Slow
-0.006184265,-7.3798373E-4,-0.0011930466,Slow
0.003338471,0.003903769,-0.0025482178,Slow
-0.0049065202,-0.0033780634,3.7288666E-4,Slow
-0.001957491,7.789396E-4,-0.0030994415,Slow
0.0043307543,4.535541E-5,-0.0039834976,Slow
-4.978031E-4,0.0027626194,0.0011739731,Slow
-0.0018018335,3.3354387E-4,0.0033369064,Slow
-1.296699E-4,-0.0025533289,0.0017518997,Slow
-0.0010839999,0.0015905872,0.0018100739,Slow
-4.299879E-4,-0.0026857369,0.0016822815,Slow
-0.0039841086,0.0010966845,-0.0030317307,Slow
0.0021055937,0.0012305193,-0.0031404495,Slow
0.004638955,-0.0032415502,0.0018978119,Slow
-0.001160562,-0.0015098415,7.8201294E-4,Slow
-0.004804343,-3.5983324E-4,4.4822693E-5,Slow
-0.0025149733,0.0012206435,0.0019445419,Slow
-0.005540684,-0.0011732355,-0.009238243,Slow
0.007126525,0.0019389167,6.484985E-5,Slow
0.0040721744,-0.0042789616,0.0061120987,Slow
0.004347563,0.002987463,-0.0010280609,Slow
-0.0033664256,0.0020077564,-4.386902E-5,Slow
0.002925709,-0.0028049015,-1.9741058E-4,Slow
-0.007819027,-0.0023311116,0.001625061,Slow
-0.004920885,-0.0013910569,-1.9741058E-4,Slow
-0.003639996,-0.0010771416,-0.0053958893,Slow
0.0064789355,0.004412636,0.0029468536,Slow
-0.0019515902,8.009374E-5,-0.0010614395,Slow
0.006761402,0.0016394556,-0.004822731,Slow
1.0115712,0.0011798367,0.074318886,Slow
-0.912344,-0.10631995,-0.16002941,Slow
-0.057257757,-0.019628406,0.04587555,Slow
0.02370201,-0.002929002,-0.006463051,Slow
0.0037961751,-1.3764203E-4,0.0022888184,Slow
0.0010693818,1.5563145E-4,-0.0032281876,Slow
0.024646029,0.014539178,0.008765221,Slow
-0.027257815,-0.0014779009,0.005206108,Slow
0.0016872138,0.001013387,0.003657341,Slow
0.006437987,-0.0059940927,-4.0340424E-4,Slow
-0.014107883,-0.013136886,-0.0012950897,Slow
0.017601624,0.0043975636,-0.015862465,Slow
-0.003792733,0.005480867,0.010974884,Slow
-0.005137533,0.0015456788,-0.026309967,Slow
0.104758546,-0.01728947,0.009179115,Slow
0.07258187,0.12309198,0.0049085617,Slow
0.22670147,-0.072137535,0.28558445,Slow
-0.18131,-0.0133562535,0.08551121,Slow
-2.5805936,0.55942845,-0.78199863,Slow
-6.4439955,-3.8587046,-10.334984,Slow
4.144723,-2.6754985,-13.217257,Slow
0.4176743,2.729555,-1.1285625,Slow
-0.34410214,0.4586164,0.96277237,Slow
-2.6708395,-0.28509903,-0.2014904,Slow
-1.0827086,-2.877085,0.40165424,Slow
2.27829,-0.30123568,0.84499836,Slow
3.7170324,1.2561475,0.543417,Slow
4.400013,1.1005396,0.35842323,Slow
3.5587735,4.7993784,0.8691559,Slow
-0.45345473,3.5299442,1.2557888,Slow
-1.2915087,-1.4172833,2.5290804,Slow
0.12920856,-0.61319435,0.45463562,Slow
-0.45168662,1.1371474,-0.25007915,Slow
-0.13721657,3.1358876,-0.16129875,Slow
0.0,0.0,0.0,Slow
1.1792998,-0.85278416,0.73674583,Slow
-0.6951544,1.4278841,-0.8723732,Slow
0.67080224,-0.20070934,0.11742401,Slow
-0.74487877,0.44910145,0.28098345,Slow
-0.6174687,0.42036915,0.50231266,Slow
-0.17924479,-0.7617941,0.4692943,Slow
-0.20199728,0.17547417,0.23571897,Slow
-0.20807534,-0.12743282,0.44537187,Slow
-1.0106672,0.31354618,-1.4598529,Slow
1.1645176,0.89562225,-1.2432654,Slow
0.2822466,-0.60763264,-0.37653112,Slow
1.4462516,-0.550437,-0.7645842,Slow
-0.62793475,-0.23840237,1.447131,Slow
1.4962186,-0.55567265,0.96047425,Slow
1.8726916,-0.19560719,2.5109346,Slow
-2.2489767,2.3426027,-1.9334414,Slow
-1.7302899,-0.22617531,-3.0126355,Slow
-0.3730898,2.296091,0.9954207,Slow
-1.2106013,-0.9060793,-1.0003827,Slow
0.87517184,-0.058397293,1.3508074,Slow
-0.60418224,-0.35060692,2.3546877,Slow
-0.8530654,0.3439684,0.4718659,Slow
-1.7086816,-1.701055,-0.60840654,Slow
1.2124244,1.0848007,3.1568625,Slow
-2.0344765,0.16946507,-0.3415227,Slow
-0.81932616,-0.55898285,-0.09434211,Slow
-0.41049564,-1.1853151,2.3767045,Slow
-0.8196956,2.419855,-3.0368912,Slow
